"","row","col","geo","dep","sal","env","nut","enz","bac.repl","bac.rich","bac.sor","bac.repl.wt","bac.rich.wt","bac.sor.wt","fun.repl","fun.rich","fun.sor","fun.repl.wt","fun.rich.wt","fun.sor.wt"
"1078","Site34","Site23",0.317627056343376,20,2.38147191686603,2.93117895872746,1.82308530903362,1.21495066627125,0.27671878346541,0.203255515099593,0.479974298565003,0.367836102990819,0.0083243943480481,0.376160497338867,0.382316313823163,0.130759651307597,0.51307596513076,0.636821565022452,0.114994771411582,0.751816336434034
"1079","Site35","Site23",0.317627056343376,0,2.02066535891351,2.62721491365099,0.911452575492571,2.44465883462289,0.284219703574542,0.189189189189189,0.473408892763731,0.452096164364017,0.000506163990338722,0.452602328354356,0.370646766169154,0.131840796019901,0.502487562189055,0.561036943022697,0.232042986519266,0.793079929541963
"1080","Site36","Site23",0.317627056343376,20,1.97435209922441,2.85666809160902,1.2515690218534,3.17105778616558,0.335120337629748,0.151363066043116,0.486483403672864,0.520809746533359,0.0288388857898263,0.549648632323186,0.387841945288754,0.151367781155015,0.539209726443769,0.589072666167282,0.256743841643491,0.845816507810774
"1081","Site37","Site23",0.571966676272276,65,3.07997884363173,3.92358644710646,3.01011433810426,1.1896022807889,0.435517384679318,0.0306136584014406,0.466131043080759,0.323582202827056,0.116486101887866,0.440068304714923,0.497229916897507,0.0332409972299169,0.530470914127424,0.709989089337057,0.111460313321302,0.821449402658359
"1082","Site38","Site23",0.571966676272276,55,1.04814647650352,2.90759077864575,1.37518783898241,1.06588980315785,0.395174909529554,0.102533172496984,0.497708082026538,0.447735139995455,0.030943590115178,0.478678730110633,0.525737817433082,0.0418668496911462,0.567604667124228,0.722817552873465,0.1492546139038,0.872072166777265
"1083","Site39","Site23",0.571966676272276,40,2.8875943346587,2.62568100414667,5.37593564092297,2.07686332092132,0.370632672332389,0.121813031161473,0.492445703493862,0.282151675392257,0.226340326953266,0.508492002345523,0.445962732919255,0.132919254658385,0.57888198757764,0.686941483548275,0.167538863101591,0.854480346649866
"1084","Site40","Site23",0.571966676272276,20,1.5726446366128,2.38852343631789,3.47483408945493,2.18929089634662,0.461638491547464,0.0325097529258778,0.494148244473342,0.335947932446838,0.174600235650564,0.510548168097402,0.502319416832339,0.074884029158383,0.577203445990722,0.798022155446921,0.0321119433107593,0.83013409875768
"1085","Site41","Site23",0.571966676272276,0,1.92206900385899,2.18039403740059,2.57744271525668,1.78908118543315,0.419955871537141,0.0880117675900956,0.507967639127237,0.530931402689295,0.052849127121836,0.583780529811131,0.504267892317794,0.0833880499015102,0.587655942219304,0.789269272152025,0.0358424229333909,0.825111695085416
"1086","Site42","Site23",0.571966676272276,20,1.71884435175244,2.39060748032118,2.38521856842012,2.42254799453299,0.450108876649161,0.0470090944024593,0.49711797105162,0.324097886591457,0.159260021259816,0.483357907851273,0.476538695917124,0.149299207800122,0.625837903717246,0.540104506023789,0.338285232455636,0.878389738479425
"1087","Site43","Site23",0.571964548982816,65,3.75351266661921,3.59243009394085,2.84750083805544,2.92686544069712,0.528019259061121,0.00494850876019794,0.532967767821319,0.475131520890609,0.0013847876998269,0.476516308590435,0.5,0.0771604938271605,0.577160493827161,0.543435326022875,0.0457640608418819,0.589199386864756
"1088","Site44","Site23",0.571964548982816,55,2.57224926103665,3.0084632687063,2.81816747454474,1.91353410721856,0.438430983118173,0.0764647467725919,0.514895729890765,0.380786208542114,0.0969264495347173,0.477712658076831,0.325158946412352,0.267938237965486,0.593097184377838,0.563532398901802,0.069182338005491,0.632714736907293
"1089","Site45","Site23",0.571964548982816,40,2.14860877819809,1.98597459591006,2.28635531770623,1.95284481482326,0.503555438504082,0.0202791677640242,0.523834606268106,0.388828129174756,0.0481537557221995,0.436981884896956,0.372911169744943,0.227792436235708,0.600703605980651,0.664606879333021,0.154604427205243,0.819211306538264
"1090","Site46","Site23",0.571964548982816,20,1.9619410634464,1.89657758138487,1.63022225733616,1.13316207754443,0.506352815300254,0.00494850876019794,0.511301324060452,0.391545279781181,0.0509824919039571,0.442527771685138,0.536018590240124,0.0813323005422153,0.617350890782339,0.394374237745543,0.344017437787062,0.738391675532605
"1091","Site47","Site23",0.571964548982816,0,1.79505303294104,1.23362503316714,0.980281876545581,1.32954469721565,0.501854795972443,0.014308426073132,0.516163222045575,0.398813337775841,0.0573916497936797,0.456204987569521,0.493237867939539,0.110580747812251,0.60381861575179,0.781604897123022,0.0526375689978945,0.834242466120916
"1092","Site48","Site23",0.571964548982816,20,1.67613670937367,0.814321265021617,0.388094112700198,2.59960735911833,0.457542457542458,0.0709290709290709,0.528471528471528,0.369594467000283,0.131863138513832,0.501457605514116,0.614161849710983,0.00867052023121387,0.622832369942196,0.774167964645907,0.0587095429069012,0.832877507552808
"1093","Site49","Site23",1.58580360627519,65,2.83843653863887,3.45168672750519,1.2908913346893,1.81240865161102,0.294127323572956,0.223885507484784,0.51801283105774,0.449669593077791,0.0336308927837442,0.483300485861535,0.422950819672131,0.144262295081967,0.567213114754098,0.774263459352924,0.022204770193277,0.796468229546201
"1094","Site50","Site23",1.58580360627519,55,2.60401654103416,3.56078891490167,1.49182234279347,2.43955598185067,0.465290322580645,0.04,0.505290322580645,0.334795531702095,0.171077209145079,0.505872740847173,0.61034231609614,0.0167516387472688,0.627093954843409,0.705102324173716,0.191977560132418,0.897079884306133
"1095","Site51","Site23",1.58580360627519,40,1.33540854155344,2.6580968030351,0.417594042125148,1.99681737458514,0.417092313442133,0.073128192350816,0.490220505792949,0.40266458130058,0.0554367789703266,0.458101360270906,0.527436527436527,0.143325143325143,0.670761670761671,0.781776033387004,0.118444209186192,0.900220242573196
"1096","Site52","Site23",1.58580360627519,20,1.57999132004349,3.15937774496583,0.510351447229148,2.52209528499725,0.406153112330074,0.112807059384689,0.518960171714763,0.540787414624507,0.0622735139166436,0.603060928541151,0.584150943396226,0.0535849056603774,0.637735849056604,0.730258651015534,0.0410397881912944,0.771298439206828
"1097","Site53","Site23",1.58580360627519,0,1.69952863078384,3.14381918877141,1.02641200657378,2.05361723968122,0.413977190002427,0.097306479009949,0.511283669012376,0.49046045174146,0.122343662375163,0.612804114116622,0.611491108071135,0.0451436388508892,0.656634746922025,0.733675350208897,0.204435979356107,0.938111329565004
"1098","Site54","Site23",1.58580360627519,20,1.92144505542155,2.96802581238578,2.88710202251266,2.25863077858582,0.445114292891233,0.065561416729465,0.510675709620698,0.4932640514239,0.176282517889739,0.669546569313639,0.614820249449743,0.0242112986060161,0.639031548055759,0.888314105358798,0.051221272526772,0.93953537788557
"1099","Site55","Site23",1.64400455450223,65,2.40408102121999,3.38419162394906,1.36601509050319,1.54125582705418,0.437130801687764,0.0464135021097046,0.483544303797468,0.387020995448539,0.0182258645773548,0.405246860025894,0.338278931750742,0.171513353115727,0.509792284866469,0.366824355842203,0.448396022058025,0.815220377900228
"1100","Site56","Site23",1.64400455450223,55,1.51063073720034,3.70537212954658,1.1565512196602,2.19635721881539,0.40134260369216,0.108127547350755,0.509470151042915,0.436408031404369,0.105245957063166,0.541653988467534,0.493361285814116,0.0244584206848358,0.517819706498952,0.621909170026892,0.220130634713661,0.842039804740553
"1101","Site57","Site23",1.64400455450223,40,1.8957972081892,3.1861494282852,1.01914154891816,1.93374218808355,0.386668248131894,0.117542403036413,0.504210651168307,0.516226489678223,0.0384318099197764,0.554658299598,0.367593712212817,0.155985489721886,0.523579201934704,0.555858838926235,0.215452708495536,0.771311547421772
"1102","Site58","Site23",1.64400455450223,20,1.71504720129807,3.22956121539322,0.736043790571087,1.94521555349782,0.46026931942254,0.0974159893242751,0.557685308746815,0.579276489172912,0.0823657101153663,0.661642199288278,0.508934953538242,0.00214438884917798,0.51107934238742,0.699746736164442,0.153700102939494,0.853446839103936
"1103","Site59","Site23",1.64400455450223,0,1.67197370250067,2.73412687311473,1.08705026049841,1.77391317868222,0.525169345198566,0.0118209589586931,0.536990304157259,0.631241572310424,0.00317118289187486,0.634412755202298,0.511045655375552,0.0279823269513991,0.539027982326951,0.647138574587686,0.185369029981032,0.832507604568718
"1104","Site60","Site23",1.64400455450223,20,1.71410935259493,3.06085729035522,1.06066747283604,1.92653558437508,0.461500432579409,0.0804597701149425,0.541960202694352,0.519915178457372,0.1647803241273,0.684695502584672,0.5,0.0356083086053412,0.535608308605341,0.694300194347063,0.190828818357361,0.885129012704424
"1105","Site25","Site24",0.219333814598559,85,9.36420760168187,6.4064106239192,3.59517540911465,5.10248490004626,0.309832134292566,0.175059952038369,0.484892086330935,0.444341162777982,0.0963435686332711,0.540684731411253,0.443911217756449,0.0797840431913617,0.52369526094781,0.649750078063921,0.116696757471245,0.766446835535166
"1106","Site26","Site24",0.219333814598559,75,4.85804875551842,6.09060931123043,2.749716821191,3.09978156983805,0.40239555111935,0.0480536147155283,0.450449165834878,0.400178633687336,0.0996548765821421,0.499833510269478,0.482323232323232,0.0315656565656566,0.513888888888889,0.758552879288273,0.0233505814516389,0.781903460739912
"1107","Site27","Site24",0.219333814598559,60,2.79601729486753,2.06869029773822,1.6269721035853,1.93417960761298,0.393485342019544,0.0423452768729642,0.435830618892508,0.350285763619097,0.0306138306138306,0.380899594232928,0.413070283600493,0.0542540073982737,0.467324290998767,0.398458185849069,0.198276795948959,0.596734981798027
"1108","Site28","Site24",0.219333814598559,40,0.948826248819812,1.53362038901447,0.445953566742038,1.94478242792288,0.400664084117322,0.0168788046485888,0.41754288876591,0.432339263065466,0.0143419298188559,0.446681192884321,0.422501496110114,0.0819868342309994,0.504488330341113,0.685874293908477,0.0783013109321861,0.764175604840663
"1109","Site29","Site24",0.219333814598559,20,0.90978434016875,2.0557264636911,0.949227464410414,1.85316598034571,0.393849626181408,0.0368176047397376,0.430667230921145,0.316854850053693,0.0369196249369577,0.353774474990651,0.332571428571429,0.123428571428571,0.456,0.543422898682856,0.233846585042517,0.777269483725373
"1110","Site30","Site24",0.219333814598559,0,1.37299884453297,2.06294411004386,0.546041503556315,0.885219168574145,0.385287485907554,0.0357948139797069,0.42108229988726,0.343447904539145,0.0185754292486968,0.362023333787842,0.33314121037464,0.115850144092219,0.448991354466859,0.61419898794683,0.122866352920349,0.737065340867179
"1111","Site31","Site24",0.317627056343376,85,3.04901948738853,5.23237900130586,2.73794938232407,5.43908001910957,0.548072966671239,0.0080921684268276,0.556165135098066,0.634817580518286,0.0366833224387596,0.671500902957046,0.546195652173913,0.0421195652173913,0.588315217391304,0.574854000862411,0.18553542987181,0.76038943073422
"1112","Site32","Site24",0.317627056343376,75,2.13450909830584,5.78708997584024,3.59961027253672,6.13677044562799,0.362565148425108,0.167233174711081,0.529798323136189,0.517049885388851,0.10558404423754,0.622633929626391,0.526976160602258,0.0376411543287327,0.564617314930991,0.705636781273927,0.0838726437452146,0.789509425019142
"1113","Site33","Site24",0.317627056343376,60,2.07065683771453,4.7646489284962,1.41070279096268,0.89547532202307,0.319973932877159,0.201694362984686,0.521668295861844,0.524368175849477,0.00987534401813178,0.534243519867609,0.567478604344964,0.00987491770901909,0.577353522053983,0.573880046703128,0.217860873840103,0.791740920543231
"1114","Site34","Site24",0.317627056343376,40,1.8733492726153,4.01869691838816,0.893835539115591,1.4279065640405,0.288389110082858,0.209082104810072,0.49747121489293,0.409217049014689,0.0151804853404997,0.424397534355189,0.487164179104478,0.0841791044776119,0.57134328358209,0.548171241161726,0.1862627975708,0.734434038732526
"1115","Site35","Site24",0.317627056343376,20,1.69694802967488,3.72267600085286,0.268775807246061,3.55725223755777,0.291972401708466,0.195049830248604,0.487022231957069,0.363207760374111,0.0240077881890722,0.387215548563183,0.474657125819917,0.0852713178294574,0.559928443649374,0.775024407761107,0.0675180392993009,0.842542447060408
"1116","Site36","Site24",0.317627056343376,0,1.66870932757037,3.60272390695563,0.492097203771847,4.0313093182455,0.317587709241,0.157303370786517,0.474891080027517,0.351313119718571,0.0523053446453952,0.403618464363967,0.485414235705951,0.105017502917153,0.590431738623104,0.840420175058345,0.0413256794566974,0.881745854515043
"1117","Site37","Site24",0.571966676272276,85,2.69754057294093,5.42827929774382,2.76046661568646,1.92749663664138,0.475327571787009,0.0245330359632004,0.499860607750209,0.476319181832698,0.0932394486873415,0.569558630520039,0.561797752808989,0.0138797091870456,0.575677461996034,0.55922719621002,0.189716626937575,0.748943823147595
"1118","Site38","Site24",0.571966676272276,75,1.36695068221576,3.97864579214676,1.15779034759048,0.652471678005067,0.390782292298363,0.108550636749545,0.499332929047908,0.367875874567559,0.0544059340903655,0.422281808657924,0.580602883355177,0.00524246395806029,0.585845347313237,0.728145389701482,0.152394128008257,0.880539517709739
"1119","Site39","Site24",0.571966676272276,60,2.90360215713611,2.31490835379381,4.81832189069102,0.705030029612295,0.368577192357897,0.127803488786045,0.496380681143942,0.228311064589619,0.248520250680645,0.476831315270263,0.493150684931507,0.0863609291244789,0.579511614055986,0.627706979793765,0.134023961375693,0.761730941169458
"1120","Site40","Site24",0.571966676272276,40,1.89646880814027,1.68884006813346,2.52469029944065,0.801049389782803,0.452583387835186,0.0385873119686069,0.491170699803793,0.26870153043717,0.197292567428454,0.465994097865624,0.552598225602028,0.0278833967046895,0.580481622306717,0.532246865497729,0.265341303601785,0.797588169099514
"1121","Site41","Site24",0.571966676272276,20,2.34238284160455,1.48098820070365,1.557535703282,0.368902353456521,0.399112535436953,0.09404659188956,0.493159127326513,0.379066943527608,0.0762563223345827,0.45532326586219,0.540201005025126,0.0364321608040201,0.576633165829146,0.487687808362914,0.327322349474248,0.815010157837162
"1122","Site42","Site24",0.571966676272276,0,2.29988652403625,1.74633947670463,1.37439911079144,1.02181524846707,0.43828910074723,0.0530791033238856,0.491368204071116,0.243269230769231,0.18208041958042,0.42534965034965,0.484210526315789,0.102923976608187,0.587134502923977,0.742420421934849,0.0481490820455555,0.790569503980404
"1123","Site43","Site24",0.571964548982816,85,3.63514656518494,5.09563201942011,2.5522780756078,4.03248882457406,0.569429494079656,0.0110333692142088,0.580462863293864,0.634645713055017,0.0248858875758144,0.659531600630831,0.508424908424908,0.123809523809524,0.632234432234432,0.517348080847982,0.252585423661861,0.769933504509843
"1124","Site44","Site24",0.571964548982816,75,2.49683753585585,4.37209956998327,2.5663594461051,3.02852319203878,0.45137935338909,0.0825115466233928,0.533890900012483,0.478108219743907,0.0735921795401349,0.551700399284042,0.321367521367521,0.311111111111111,0.632478632478632,0.559843445120212,0.356841288496868,0.91668473361708
"1125","Site45","Site24",0.571964548982816,60,2.55836678163045,2.79722740925661,1.4585420660502,3.15627334975846,0.525367598357398,0.0263611074314479,0.551728705788846,0.480140464100982,0.0246797761627164,0.504820240263699,0.358208955223881,0.271973466003317,0.630182421227197,0.456948903880611,0.429939752516325,0.886888656396936
"1126","Site46","Site24",0.571964548982816,40,2.43027574458521,3.68563883074765,0.795078666285837,1.39304383446059,0.532831001076426,0.0110333692142088,0.543864370290635,0.460603023028832,0.0743952623387586,0.534998285367591,0.504411764705882,0.127941176470588,0.632352941176471,0.250330545017242,0.580098200107635,0.830428745124876
"1127","Site47","Site24",0.571964548982816,20,2.33775785828662,3.07872094026454,0.410361090952052,0.66715098365283,0.510729041716647,0.0203918432626949,0.531120884979342,0.358851267273561,0.0807845962407492,0.43963586351431,0.487179487179487,0.156862745098039,0.644042232277526,0.524632078000875,0.342264113671318,0.866896191672193
"1128","Site48","Site24",0.571964548982816,0,2.26779526019215,1.94095693802867,1.38188238190475,1.2348208562462,0.451588597262338,0.0769810372975009,0.528569634559839,0.293904069172317,0.154885054010766,0.448789123183083,0.558843771507226,0.0557467309015829,0.614590502408809,0.452015050546262,0.347630218958248,0.799645269504511
"1129","Site49","Site24",1.58580360627519,85,2.98824113860504,3.79011749630391,1.41746103515302,0.809202282254225,0.360623135565131,0.218097447795824,0.578720583360955,0.603671197187407,0.0101369951744017,0.613808192361808,0.378588052754073,0.190069821567106,0.568657874321179,0.515957190248294,0.274533342622714,0.790490532871008
"1130","Site50","Site24",1.58580360627519,75,2.85188889206249,3.82738631905574,1.56086931913633,1.01980893173092,0.480726800778715,0.0460739779364049,0.52680077871512,0.29857921990643,0.193799919009503,0.492379138915934,0.601941747572815,0.0638002773925104,0.665742024965326,0.850403652695449,0.109142465382875,0.959546118078324
"1131","Site51","Site24",1.58580360627519,60,1.9758333140911,3.19724310221518,0.925357197602219,0.634787093324708,0.428464044099223,0.0791781508393886,0.507642194938612,0.406393835566078,0.0319765304471862,0.438370366013264,0.485271317829457,0.189147286821705,0.674418604651163,0.733300174086048,0.182884854513803,0.916185028599851
"1132","Site52","Site24",1.58580360627519,40,2.28402912354087,3.17775046228943,0.586813285380621,1.10706930462897,0.40666586740199,0.118810694161372,0.525476561563362,0.411257145649094,0.0856500708457517,0.496907216494845,0.560975609756098,0.100430416068867,0.661406025824964,0.528066429167944,0.257011321712105,0.785077750880049
"1133","Site53","Site24",1.58580360627519,20,2.41182402617731,3.20873906081888,1.89838229156481,0.682508087621892,0.4038062705868,0.10333048676345,0.50713675735025,0.358852898197759,0.145427423283,0.50428032148076,0.662312214239059,0.00195950359242325,0.664271717831483,0.795301634424563,0.096311423454488,0.891613057879051
"1134","Site54","Site24",1.58580360627519,0,2.65606077013052,3.05733486523375,3.244509162857,0.84128441814462,0.441834028040925,0.0716180371352785,0.513452065176203,0.36236987489727,0.198960140626427,0.561330015523696,0.574022346368715,0.0712290502793296,0.645251396648045,0.636530058801005,0.247457289278914,0.883987348079919
"1135","Site55","Site24",1.64400455450223,85,2.58402828283967,4.02692339286913,1.42749656441598,0.531187491040191,0.482944090587403,0.0403397027600849,0.523283793347488,0.462598317675333,0.0417099082368364,0.50430822591217,0.369441277080958,0.125427594070696,0.494868871151653,0.65042521745451,0.176843387756091,0.827268605210601
"1136","Site56","Site24",1.64400455450223,75,1.7750597517625,4.2836543592761,1.26952345626978,0.896251613046538,0.399421477642521,0.114137640110883,0.513559117753405,0.336127716815251,0.0819467409779957,0.418074457793246,0.445333333333333,0.0226666666666667,0.468,0.780946585407944,0.0800038146792491,0.860950400087193
"1137","Site57","Site24",1.64400455450223,60,2.23359839029818,3.62540182416096,1.43968896798439,0.754180490894124,0.383734796088719,0.123539232053422,0.507274028142142,0.450905172881331,0.0149433973179259,0.465848570199257,0.36912362159025,0.109692396982008,0.478816018572258,0.527676404576392,0.0848813021184972,0.612557706694889
"1138","Site58","Site24",1.64400455450223,40,2.18062580153514,3.32888838563153,1.67407863335133,0.781903618280888,0.427909246157599,0.103439863381313,0.531349109538912,0.397260055754679,0.105663082437276,0.502923138191955,0.403269754768392,0.0449591280653951,0.448228882833787,0.56830413816739,0.147946845329176,0.716250983496566
"1139","Site59","Site24",1.64400455450223,20,2.34283433981785,3.15059827288529,2.08004441277543,1.00711182932755,0.483431320149653,0.0179048637092464,0.501336183858899,0.442833267453069,0.0266711049160547,0.469504372369124,0.370007007708479,0.0749824807288017,0.444989488437281,0.682287194358029,0.115908163121666,0.798195357479694
"1140","Site60","Site24",1.64400455450223,0,2.41718585181276,3.00906095988322,1.96523540516664,0.786770606772734,0.414864528958489,0.0865026099925429,0.501367138951032,0.358550908359454,0.187555895147216,0.54610680350667,0.412138320395201,0.0825688073394495,0.494707127734651,0.715263820121901,0.11032053391973,0.825584354041631
"1141","Site26","Site25",0,10,5.49672432918781,1.49731348916547,0.999406377725456,2.42889828759584,0.279486312943562,0.128083812098682,0.407570125042244,0.232859069483051,0.00334340836849477,0.236202477851546,0.345952242283052,0.0483401281304601,0.394292370413512,0.362797533005686,0.0936012334971572,0.456398766502843
"1142","Site27","Site25",0,25,6.97213567633401,4.50217229784296,2.08407847865066,3.36095037853367,0.256534954407295,0.21580547112462,0.472340425531915,0.311543296326635,0.126584046476688,0.438127342803323,0.402279202279202,0.0256410256410256,0.427920227920228,0.467753362324684,0.0835123693229272,0.551265731647611
"1143","Site28","Site25",0,45,8.88852811797578,5.13852064082828,3.43518091164272,3.81215043904779,0.310777759660851,0.158649926626447,0.469427686287298,0.256155954822611,0.0821151015777176,0.338271056400328,0.475609756097561,0.00221729490022173,0.477827050997783,0.318514388643479,0.193232405541022,0.511746794184501
"1144","Site29","Site25",0,65,8.93316016108129,4.95646832215211,3.30312769085464,3.75991101376136,0.320987654320988,0.139139139139139,0.460126793460127,0.218018538022436,0.132790860672481,0.350809398694917,0.417419012214551,0.0440785979819437,0.461497610196495,0.17910447761194,0.341231430832697,0.520335908444637
"1145","Site30","Site25",0,85,9.35197289460028,5.16180937467815,3.71940283160935,5.83913847272772,0.332277953674388,0.140143309448425,0.472421263122813,0.258001568747489,0.114713703583249,0.372715272330738,0.41220556745182,0.0364025695931477,0.448608137044968,0.18355567556374,0.236176782882863,0.419732458446602
"1146","Site31","Site25",0.0984010713864483,0,7.11718270470249,2.65725435258133,1.46560216649334,2.65308580596718,0.354099418979987,0.167204648160103,0.52130406714009,0.427371611765519,0.0598718454018341,0.487243457167353,0.355140186915888,0.121495327102804,0.476635514018692,0.26704713567153,0.0703621093838906,0.33740924505542
"1147","Site32","Site25",0.0984010713864483,10,8.47041741475162,3.42332721183381,2.10616506125537,2.38140327715632,0.226620100892511,0.3325572370974,0.559177337989911,0.552466039069248,0.00933543889649877,0.561801477965747,0.422698320787493,0.0422698320787493,0.464968152866242,0.66396317911633,0.0331485607526592,0.697111739868989
"1148","Site33","Site25",0.0984010713864483,25,9.27147943350351,3.48362323918602,2.95510093687345,4.47309217567549,0.199457593688363,0.363905325443787,0.56336291913215,0.381931092748828,0.0865505710687454,0.468481663817574,0.412832929782082,0.0895883777239709,0.502421307506053,0.606594747790064,0.103803172684518,0.710397920474582
"1149","Site34","Site25",0.0984010713864483,45,9.549923620285,3.5951121157091,3.32921204323053,4.3268213571749,0.179555989265675,0.370578189802391,0.550134179068065,0.365281581140612,0.111361183551037,0.476642764691649,0.462389380530973,0.00442477876106195,0.466814159292035,0.416216370106762,0.071111743772242,0.487328113879004
"1150","Site35","Site25",0.0984010713864483,65,9.7099269482907,3.46379879368123,3.38429480536626,2.95931273396868,0.186162269785963,0.35788949726232,0.544051767048283,0.416639094570389,0.120073627004682,0.53671272157507,0.481767955801105,0.00552486187845304,0.487292817679558,0.760626499936845,0.0495692812934192,0.810195781230264
"1151","Site36","Site25",0.0984010713864483,85,9.53537068201208,4.12197483973248,3.17546472279529,3.75817658048095,0.237577028976006,0.323456142651108,0.561033171627114,0.481403870587585,0.147903585173182,0.629307455760768,0.512181916621548,0.0254466702761234,0.537628586897672,0.820617259990616,0.0757363219401705,0.896353581930786
"1152","Site37","Site25",0.354505137531617,0,7.18035256612027,2.3610373829096,2.37927582594832,3.75763943390349,0.334923507155782,0.151176180292811,0.486099687448593,0.494439920551829,0.00313225707773771,0.497572177629566,0.376670716889429,0.0935601458080194,0.470230862697448,0.453694235130796,0.0746730803288335,0.52836731545963
"1153","Site38","Site25",0.354505137531617,10,9.61456335743054,3.17272459337162,2.56310725625798,4.59645415833727,0.274965034965035,0.278321678321678,0.553286713286713,0.373903810898884,0.14996344505553,0.523867255954415,0.47377938517179,0.0849909584086799,0.55877034358047,0.816430416985737,0.0363437033445903,0.852774120330327
"1154","Site39","Site25",0.354505137531617,25,8.71381788073417,6.47260483759681,4.45039504454426,5.75869305709069,0.271685761047463,0.296235679214403,0.567921440261866,0.24656395557148,0.336799713364386,0.583363668935865,0.538631346578366,0.00662251655629139,0.545253863134658,0.580282375851996,0.0176025100075733,0.597884885859569
"1155","Site40","Site25",0.354505137531617,45,9.50870828014662,6.44810922870476,3.93280425573572,5.8761201136188,0.337709923664122,0.212213740458015,0.549923664122137,0.298028526070958,0.288158850096605,0.586187376167563,0.502630040911748,0.0520163646990064,0.554646405610754,0.620260460097121,0.153394319909746,0.773654780006867
"1156","Site41","Site25",0.354505137531617,65,9.9212297984683,6.16839560953266,3.93396872311482,5.46554663808504,0.31974921630094,0.264747791393559,0.5844970076945,0.481342334759952,0.171341081245635,0.652683416005587,0.554202898550725,0.0434782608695652,0.59768115942029,0.651550840950107,0.218990471068141,0.870541312018248
"1157","Site42","Site25",0.354505137531617,85,10.1682629147371,6.36056763371682,3.92514447085343,6.11123808051726,0.329983500824959,0.226038698065097,0.556022198890056,0.287368302085819,0.273624000100461,0.56099230218628,0.578404774823657,0.0233315246880087,0.601736299511666,0.480776367632385,0.163924772163123,0.644701139795508
"1158","Site43","Site25",0.354501748034277,0,7.90361580673301,3.59215586982434,1.55358155159225,2.83584120858644,0.355688811740571,0.185734574719899,0.54142338646047,0.373517321033715,0.120939492260815,0.49445681329453,0.313751668891856,0.201602136181575,0.515353805073431,0.445560875098479,0.140015756620811,0.58557663171929
"1159","Site44","Site25",0.354501748034277,10,8.61960758979981,3.22397996591159,1.26945962831657,2.54217139843885,0.283979178716021,0.253903990746096,0.537883169462117,0.45379222972973,0.0229138513513513,0.476706081081081,0.228702993092863,0.381427475057559,0.610130468150422,0.547282137194483,0.250579205765133,0.797861342959617
"1160","Site45","Site25",0.354501748034277,25,10.2275629095595,5.41303939527635,2.75647378997366,2.78102691017076,0.356678029129222,0.200495816547877,0.557173845677099,0.459521584075802,0.0718345962989558,0.531356180374758,0.268857356235997,0.344286781179985,0.613144137415982,0.521576542027336,0.329789377321745,0.851365919349081
"1161","Site46","Site25",0.354501748034277,45,10.196422876894,4.72767662554871,3.00321684740289,4.36124924788982,0.356004418494556,0.185734574719899,0.541738993214455,0.299830583911214,0.169523768502965,0.469354352414179,0.407233757535164,0.205626255860683,0.612860013395847,0.284346611595898,0.497049496046762,0.781396107642661
"1162","Site47","Site25",0.354501748034277,65,10.2721119010123,4.63853190910744,3.24554556766566,4.88253569333787,0.35143570536829,0.194756554307116,0.546192259675406,0.330260195502864,0.175760209752344,0.506020405255208,0.413982179575051,0.233721727210418,0.64770390678547,0.660252749056294,0.234951583784671,0.895204332840965
"1163","Site48","Site25",0.354501748034277,85,10.2438888180694,5.30080295861645,3.93499452577819,6.26923301717643,0.326732673267327,0.248689574839837,0.575422248107164,0.35796518888542,0.247534863149131,0.605500052034551,0.501891551071879,0.134930643127364,0.636822194199243,0.599949214975646,0.24069793133469,0.840647146310336
"1164","Site49","Site25",1.36907596431604,0,9.50916645802395,5.17939958927561,2.39979988995124,5.38860140386075,0.473375177161369,0.044745899979753,0.518121077141122,0.452151248889328,0.0862908480600257,0.538442096949353,0.312236286919831,0.265822784810127,0.578059071729958,0.575755608521057,0.163060581610666,0.738816190131723
"1165","Site50","Site25",1.36907596431604,10,9.76498730294376,5.09373436095425,2.23614184224555,6.11273577183521,0.335552193645991,0.219364599092284,0.554916792738275,0.312350666571876,0.284825405460542,0.597176072032418,0.520634920634921,0.142857142857143,0.663492063492063,0.931049853743713,0.00765174914079377,0.938701602884506
"1166","Site51","Site25",1.36907596431604,25,10.0305636326926,4.90318672349867,3.43568379864777,5.60931900740115,0.300566284303761,0.250762305793524,0.551328590097285,0.505142635358044,0.0645659486383337,0.569708583996377,0.441321152494729,0.264933239634575,0.706254392129304,0.903940180763064,0.0676314930688574,0.971571673831922
"1167","Site52","Site25",1.36907596431604,45,10.3884538967992,5.74759036045379,3.67574140372165,6.20392331672018,0.306927960253933,0.287882969914436,0.594810930168369,0.481219252170279,0.180504149296762,0.661723401467041,0.52128356254093,0.178781925343811,0.700065487884741,0.822287736207835,0.144653054767055,0.966940790974891
"1168","Site53","Site25",1.36907596431604,65,10.5471554444296,5.68940240673188,3.98375132593775,5.70415392160719,0.302731624894396,0.27344410025345,0.576175725147846,0.429522204521217,0.238430345081827,0.667952549603044,0.618990384615385,0.0817307692307692,0.700721153846154,0.924711309182919,0.020617053843831,0.94532836302675
